timestamp,BTC: Price,timestamp,BTC抄底指标,timestamp,抄底线1,timestamp,抄底线2
2011-11-13T00:00:00.000Z,2.99599,2011-11-13T00:00:00.000Z,0.548802575,2011-11-13T00:00:00.000Z,0.7,2011-11-13T00:00:00.000Z,0.6
2011-11-14T00:00:00.000Z,2.142239487,2011-11-14T00:00:00.000Z,0.399583852,2011-11-14T00:00:00.000Z,0.7,2011-11-14T00:00:00.000Z,0.6
2011-11-15T00:00:00.000Z,2.324486197,2011-11-15T00:00:00.000Z,0.441509697,2011-11-15T00:00:00.000Z,0.7,2011-11-15T00:00:00.000Z,0.6
2011-11-16T00:00:00.000Z,2.567874444,2011-11-16T00:00:00.000Z,0.496412107,2011-11-16T00:00:00.000Z,0.7,2011-11-16T00:00:00.000Z,0.6
2011-11-17T00:00:00.000Z,2.25,2011-11-17T00:00:00.000Z,0.443924989,2011-11-17T00:00:00.000Z,0.7,2011-11-17T00:00:00.000Z,0.6
2011-11-18T00:00:00.000Z,2.051027143,2011-11-18T00:00:00.000Z,0.413182015,2011-11-18T00:00:00.000Z,0.7,2011-11-18T00:00:00.000Z,0.6
2011-11-19T00:00:00.000Z,2.1994325,2011-11-19T00:00:00.000Z,0.452315739,2011-11-19T00:00:00.000Z,0.7,2011-11-19T00:00:00.000Z,0.6
2011-11-20T00:00:00.000Z,2.19987,2011-11-20T00:00:00.000Z,0.461625787,2011-11-20T00:00:00.000Z,0.7,2011-11-20T00:00:00.000Z,0.6
2011-11-21T00:00:00.000Z,2.28936,2011-11-21T00:00:00.000Z,0.490278944,2011-11-21T00:00:00.000Z,0.7,2011-11-21T00:00:00.000Z,0.6
2011-11-22T00:00:00.000Z,2.326955,2011-11-22T00:00:00.000Z,0.508646516,2011-11-22T00:00:00.000Z,0.7,2011-11-22T00:00:00.000Z,0.6
2011-11-23T00:00:00.000Z,2.332055,2011-11-23T00:00:00.000Z,0.519029362,2011-11-23T00:00:00.000Z,0.7,2011-11-23T00:00:00.000Z,0.6
2011-11-24T00:00:00.000Z,2.427627826,2011-11-24T00:00:00.000Z,0.548096008,2011-11-24T00:00:00.000Z,0.7,2011-11-24T00:00:00.000Z,0.6
2011-11-25T00:00:00.000Z,2.493312857,2011-11-25T00:00:00.000Z,0.571669498,2011-11-25T00:00:00.000Z,0.7,2011-11-25T00:00:00.000Z,0.6
2011-11-26T00:00:00.000Z,2.47003,2011-11-26T00:00:00.000Z,0.576028875,2011-11-26T00:00:00.000Z,0.7,2011-11-26T00:00:00.000Z,0.6
2011-11-27T00:00:00.000Z,2.476975455,2011-11-27T00:00:00.000Z,0.587530714,2011-11-27T00:00:00.000Z,0.7,2011-11-27T00:00:00.000Z,0.6
2011-11-28T00:00:00.000Z,2.547295294,2011-11-28T00:00:00.000Z,0.614326583,2011-11-28T00:00:00.000Z,0.7,2011-11-28T00:00:00.000Z,0.6
2011-11-29T00:00:00.000Z,2.750195,2011-11-29T00:00:00.000Z,0.67313211,2011-11-29T00:00:00.000Z,0.7,2011-11-29T00:00:00.000Z,0.6
2011-11-30T00:00:00.000Z,2.94431,2011-11-30T00:00:00.000Z,0.731151091,2011-11-30T00:00:00.000Z,0.7,2011-11-30T00:00:00.000Z,0.6
2011-12-01T00:00:00.000Z,3.068399583,2011-12-01T00:00:00.000Z,0.773825175,2011-12-01T00:00:00.000Z,0.7,2011-12-01T00:00:00.000Z,0.6
2011-12-02T00:00:00.000Z,3.110931538,2011-12-02T00:00:00.000Z,0.796532856,2011-12-02T00:00:00.000Z,0.7,2011-12-02T00:00:00.000Z,0.6
2011-12-03T00:00:00.000Z,2.783709024,2011-12-03T00:00:00.000Z,0.723859834,2011-12-03T00:00:00.000Z,0.7,2011-12-03T00:00:00.000Z,0.6
2011-12-04T00:00:00.000Z,2.828096667,2011-12-04T00:00:00.000Z,0.745746924,2011-12-04T00:00:00.000Z,0.7,2011-12-04T00:00:00.000Z,0.6
2011-12-05T00:00:00.000Z,2.85107,2011-12-05T00:00:00.000Z,0.760750876,2011-12-05T00:00:00.000Z,0.7,2011-12-05T00:00:00.000Z,0.6
2011-12-06T00:00:00.000Z,3.03351,2011-12-06T00:00:00.000Z,0.819520813,2011-12-06T00:00:00.000Z,0.7,2011-12-06T00:00:00.000Z,0.6
2011-12-07T00:00:00.000Z,2.973728571,2011-12-07T00:00:00.000Z,0.812046693,2011-12-07T00:00:00.000Z,0.7,2011-12-07T00:00:00.000Z,0.6
2011-12-08T00:00:00.000Z,2.988714,2011-12-08T00:00:00.000Z,0.821289273,2011-12-08T00:00:00.000Z,0.7,2011-12-08T00:00:00.000Z,0.6
2011-12-09T00:00:00.000Z,2.962285,2011-12-09T00:00:00.000Z,0.818530399,2011-12-09T00:00:00.000Z,0.7,2011-12-09T00:00:00.000Z,0.6
2011-12-10T00:00:00.000Z,3.05437625,2011-12-10T00:00:00.000Z,0.851452793,2011-12-10T00:00:00.000Z,0.7,2011-12-10T00:00:00.000Z,0.6
2011-12-11T00:00:00.000Z,3.25089125,2011-12-11T00:00:00.000Z,0.91419263,2011-12-11T00:00:00.000Z,0.7,2011-12-11T00:00:00.000Z,0.6
2011-12-12T00:00:00.000Z,3.145873,2011-12-12T00:00:00.000Z,0.892058026,2011-12-12T00:00:00.000Z,0.7,2011-12-12T00:00:00.000Z,0.6
2011-12-13T00:00:00.000Z,3.2499,2011-12-13T00:00:00.000Z,0.92848856,2011-12-13T00:00:00.000Z,0.7,2011-12-13T00:00:00.000Z,0.6
2011-12-14T00:00:00.000Z,3.147667778,2011-12-14T00:00:00.000Z,0.904039902,2011-12-14T00:00:00.000Z,0.7,2011-12-14T00:00:00.000Z,0.6
2011-12-15T00:00:00.000Z,3.201991667,2011-12-15T00:00:00.000Z,0.924388688,2011-12-15T00:00:00.000Z,0.7,2011-12-15T00:00:00.000Z,0.6
2011-12-16T00:00:00.000Z,3.206595,2011-12-16T00:00:00.000Z,0.930367528,2011-12-16T00:00:00.000Z,0.7,2011-12-16T00:00:00.000Z,0.6
2011-12-17T00:00:00.000Z,3.200023333,2011-12-17T00:00:00.000Z,0.934601874,2011-12-17T00:00:00.000Z,0.7,2011-12-17T00:00:00.000Z,0.6
2011-12-18T00:00:00.000Z,3.192505,2011-12-18T00:00:00.000Z,0.939326351,2011-12-18T00:00:00.000Z,0.7,2011-12-18T00:00:00.000Z,0.6
2011-12-19T00:00:00.000Z,3.523875,2011-12-19T00:00:00.000Z,1.04568209,2011-12-19T00:00:00.000Z,0.7,2011-12-19T00:00:00.000Z,0.6
2011-12-20T00:00:00.000Z,3.981072424,2011-12-20T00:00:00.000Z,1.187931454,2011-12-20T00:00:00.000Z,0.7,2011-12-20T00:00:00.000Z,0.6
2011-12-21T00:00:00.000Z,3.8821,2011-12-21T00:00:00.000Z,1.164543302,2011-12-21T00:00:00.000Z,0.7,2011-12-21T00:00:00.000Z,0.6
2011-12-22T00:00:00.000Z,3.90823625,2011-12-22T00:00:00.000Z,1.178864271,2011-12-22T00:00:00.000Z,0.7,2011-12-22T00:00:00.000Z,0.6
2011-12-23T00:00:00.000Z,3.94678,2011-12-23T00:00:00.000Z,1.196605346,2011-12-23T00:00:00.000Z,0.7,2011-12-23T00:00:00.000Z,0.6
2011-12-24T00:00:00.000Z,3.94,2011-12-24T00:00:00.000Z,1.20017701,2011-12-24T00:00:00.000Z,0.7,2011-12-24T00:00:00.000Z,0.6
2011-12-25T00:00:00.000Z,4.225,2011-12-25T00:00:00.000Z,1.289803901,2011-12-25T00:00:00.000Z,0.7,2011-12-25T00:00:00.000Z,0.6
2011-12-26T00:00:00.000Z,4.011599412,2011-12-26T00:00:00.000Z,1.227562595,2011-12-26T00:00:00.000Z,0.7,2011-12-26T00:00:00.000Z,0.6
2011-12-27T00:00:00.000Z,4.107745,2011-12-27T00:00:00.000Z,1.259559853,2011-12-27T00:00:00.000Z,0.7,2011-12-27T00:00:00.000Z,0.6
2011-12-28T00:00:00.000Z,4.183901479,2011-12-28T00:00:00.000Z,1.28554282,2011-12-28T00:00:00.000Z,0.7,2011-12-28T00:00:00.000Z,0.6
2011-12-29T00:00:00.000Z,4.166566667,2011-12-29T00:00:00.000Z,1.284525109,2011-12-29T00:00:00.000Z,0.7,2011-12-29T00:00:00.000Z,0.6
2011-12-30T00:00:00.000Z,4.247842857,2011-12-30T00:00:00.000Z,1.313046512,2011-12-30T00:00:00.000Z,0.7,2011-12-30T00:00:00.000Z,0.6
2011-12-31T00:00:00.000Z,4.721629091,2011-12-31T00:00:00.000Z,1.4610305,2011-12-31T00:00:00.000Z,0.7,2011-12-31T00:00:00.000Z,0.6
2012-01-01T00:00:00.000Z,5.278399091,2012-01-01T00:00:00.000Z,1.63188653,2012-01-01T00:00:00.000Z,0.7,2012-01-01T00:00:00.000Z,0.6
2012-01-02T00:00:00.000Z,5.21678,2012-01-02T00:00:00.000Z,1.611414785,2012-01-02T00:00:00.000Z,0.7,2012-01-02T00:00:00.000Z,0.6
2012-01-03T00:00:00.000Z,4.883427778,2012-01-03T00:00:00.000Z,1.508427313,2012-01-03T00:00:00.000Z,0.7,2012-01-03T00:00:00.000Z,0.6
2012-01-04T00:00:00.000Z,5.58749,2012-01-04T00:00:00.000Z,1.720864652,2012-01-04T00:00:00.000Z,0.7,2012-01-04T00:00:00.000Z,0.6
2012-01-05T00:00:00.000Z,6.982924815,2012-01-05T00:00:00.000Z,2.130875848,2012-01-05T00:00:00.000Z,0.7,2012-01-05T00:00:00.000Z,0.6
2012-01-06T00:00:00.000Z,6.696863333,2012-01-06T00:00:00.000Z,2.025105397,2012-01-06T00:00:00.000Z,0.7,2012-01-06T00:00:00.000Z,0.6
2012-01-07T00:00:00.000Z,6.811656667,2012-01-07T00:00:00.000Z,2.041240366,2012-01-07T00:00:00.000Z,0.7,2012-01-07T00:00:00.000Z,0.6
2012-01-08T00:00:00.000Z,7.130090769,2012-01-08T00:00:00.000Z,2.115232275,2012-01-08T00:00:00.000Z,0.7,2012-01-08T00:00:00.000Z,0.6
2012-01-09T00:00:00.000Z,6.316295,2012-01-09T00:00:00.000Z,1.859362637,2012-01-09T00:00:00.000Z,0.7,2012-01-09T00:00:00.000Z,0.6
2012-01-10T00:00:00.000Z,6.4496876,2012-01-10T00:00:00.000Z,1.884455452,2012-01-10T00:00:00.000Z,0.7,2012-01-10T00:00:00.000Z,0.6
2012-01-11T00:00:00.000Z,6.899966667,2012-01-11T00:00:00.000Z,1.997510682,2012-01-11T00:00:00.000Z,0.7,2012-01-11T00:00:00.000Z,0.6
2012-01-12T00:00:00.000Z,6.797846667,2012-01-12T00:00:00.000Z,1.950319614,2012-01-12T00:00:00.000Z,0.7,2012-01-12T00:00:00.000Z,0.6
2012-01-13T00:00:00.000Z,6.413502074,2012-01-13T00:00:00.000Z,1.825123917,2012-01-13T00:00:00.000Z,0.7,2012-01-13T00:00:00.000Z,0.6
2012-01-14T00:00:00.000Z,6.750015,2012-01-14T00:00:00.000Z,1.90177898,2012-01-14T00:00:00.000Z,0.7,2012-01-14T00:00:00.000Z,0.6
2012-01-15T00:00:00.000Z,7.027560909,2012-01-15T00:00:00.000Z,1.952633264,2012-01-15T00:00:00.000Z,0.7,2012-01-15T00:00:00.000Z,0.6
2012-01-16T00:00:00.000Z,6.648461905,2012-01-16T00:00:00.000Z,1.823435325,2012-01-16T00:00:00.000Z,0.7,2012-01-16T00:00:00.000Z,0.6
2012-01-17T00:00:00.000Z,5.567307609,2012-01-17T00:00:00.000Z,1.511688024,2012-01-17T00:00:00.000Z,0.7,2012-01-17T00:00:00.000Z,0.6
2012-01-18T00:00:00.000Z,5.91705,2012-01-18T00:00:00.000Z,1.589537584,2012-01-18T00:00:00.000Z,0.7,2012-01-18T00:00:00.000Z,0.6
2012-01-19T00:00:00.000Z,6.354317143,2012-01-19T00:00:00.000Z,1.687900184,2012-01-19T00:00:00.000Z,0.7,2012-01-19T00:00:00.000Z,0.6
2012-01-20T00:00:00.000Z,6.37286,2012-01-20T00:00:00.000Z,1.67681988,2012-01-20T00:00:00.000Z,0.7,2012-01-20T00:00:00.000Z,0.6
2012-01-21T00:00:00.000Z,6.165864,2012-01-21T00:00:00.000Z,1.608244485,2012-01-21T00:00:00.000Z,0.7,2012-01-21T00:00:00.000Z,0.6
2012-01-22T00:00:00.000Z,6.306594,2012-01-22T00:00:00.000Z,1.627181602,2012-01-22T00:00:00.000Z,0.7,2012-01-22T00:00:00.000Z,0.6
2012-01-23T00:00:00.000Z,6.343111579,2012-01-23T00:00:00.000Z,1.620025763,2012-01-23T00:00:00.000Z,0.7,2012-01-23T00:00:00.000Z,0.6
2012-01-24T00:00:00.000Z,6.267583333,2012-01-24T00:00:00.000Z,1.585017617,2012-01-24T00:00:00.000Z,0.7,2012-01-24T00:00:00.000Z,0.6
2012-01-25T00:00:00.000Z,5.795209444,2012-01-25T00:00:00.000Z,1.454299807,2012-01-25T00:00:00.000Z,0.7,2012-01-25T00:00:00.000Z,0.6
2012-01-26T00:00:00.000Z,5.335037059,2012-01-26T00:00:00.000Z,1.330842534,2012-01-26T00:00:00.000Z,0.7,2012-01-26T00:00:00.000Z,0.6
2012-01-27T00:00:00.000Z,5.288307143,2012-01-27T00:00:00.000Z,1.312926279,2012-01-27T00:00:00.000Z,0.7,2012-01-27T00:00:00.000Z,0.6
2012-01-28T00:00:00.000Z,5.630534444,2012-01-28T00:00:00.000Z,1.388818685,2012-01-28T00:00:00.000Z,0.7,2012-01-28T00:00:00.000Z,0.6
2012-01-29T00:00:00.000Z,5.38777,2012-01-29T00:00:00.000Z,1.321175551,2012-01-29T00:00:00.000Z,0.7,2012-01-29T00:00:00.000Z,0.6
2012-01-30T00:00:00.000Z,5.490466667,2012-01-30T00:00:00.000Z,1.337877193,2012-01-30T00:00:00.000Z,0.7,2012-01-30T00:00:00.000Z,0.6
2012-01-31T00:00:00.000Z,5.495631429,2012-01-31T00:00:00.000Z,1.331056204,2012-01-31T00:00:00.000Z,0.7,2012-01-31T00:00:00.000Z,0.6
2012-02-01T00:00:00.000Z,6.07439125,2012-02-01T00:00:00.000Z,1.459766657,2012-02-01T00:00:00.000Z,0.7,2012-02-01T00:00:00.000Z,0.6
2012-02-02T00:00:00.000Z,6.100066667,2012-02-02T00:00:00.000Z,1.454115422,2012-02-02T00:00:00.000Z,0.7,2012-02-02T00:00:00.000Z,0.6
2012-02-03T00:00:00.000Z,5.95465,2012-02-03T00:00:00.000Z,1.40832761,2012-02-03T00:00:00.000Z,0.7,2012-02-03T00:00:00.000Z,0.6
2012-02-04T00:00:00.000Z,5.872845,2012-02-04T00:00:00.000Z,1.378427865,2012-02-04T00:00:00.000Z,0.7,2012-02-04T00:00:00.000Z,0.6
2012-02-05T00:00:00.000Z,5.684396667,2012-02-05T00:00:00.000Z,1.324942407,2012-02-05T00:00:00.000Z,0.7,2012-02-05T00:00:00.000Z,0.6
2012-02-06T00:00:00.000Z,5.48982,2012-02-06T00:00:00.000Z,1.271540979,2012-02-06T00:00:00.000Z,0.7,2012-02-06T00:00:00.000Z,0.6
2012-02-07T00:00:00.000Z,5.633037778,2012-02-07T00:00:00.000Z,1.295759756,2012-02-07T00:00:00.000Z,0.7,2012-02-07T00:00:00.000Z,0.6
2012-02-08T00:00:00.000Z,5.59998,2012-02-08T00:00:00.000Z,1.279157378,2012-02-08T00:00:00.000Z,0.7,2012-02-08T00:00:00.000Z,0.6
2012-02-09T00:00:00.000Z,5.839615431,2012-02-09T00:00:00.000Z,1.324596151,2012-02-09T00:00:00.000Z,0.7,2012-02-09T00:00:00.000Z,0.6
2012-02-10T00:00:00.000Z,5.9169264,2012-02-10T00:00:00.000Z,1.332441037,2012-02-10T00:00:00.000Z,0.7,2012-02-10T00:00:00.000Z,0.6
2012-02-11T00:00:00.000Z,5.6005,2012-02-11T00:00:00.000Z,1.253018837,2012-02-11T00:00:00.000Z,0.7,2012-02-11T00:00:00.000Z,0.6
2012-02-12T00:00:00.000Z,5.51468,2012-02-12T00:00:00.000Z,1.22356015,2012-02-12T00:00:00.000Z,0.7,2012-02-12T00:00:00.000Z,0.6
2012-02-13T00:00:00.000Z,5.285192188,2012-02-13T00:00:00.000Z,1.164145944,2012-02-13T00:00:00.000Z,0.7,2012-02-13T00:00:00.000Z,0.6
2012-02-14T00:00:00.000Z,4.433381818,2012-02-14T00:00:00.000Z,0.972083259,2012-02-14T00:00:00.000Z,0.7,2012-02-14T00:00:00.000Z,0.6
2012-02-15T00:00:00.000Z,4.271745455,2012-02-15T00:00:00.000Z,0.932051303,2012-02-15T00:00:00.000Z,0.7,2012-02-15T00:00:00.000Z,0.6
2012-02-16T00:00:00.000Z,4.26945,2012-02-16T00:00:00.000Z,0.926567202,2012-02-16T00:00:00.000Z,0.7,2012-02-16T00:00:00.000Z,0.6
2012-02-17T00:00:00.000Z,4.39621,2012-02-17T00:00:00.000Z,0.949049657,2012-02-17T00:00:00.000Z,0.7,2012-02-17T00:00:00.000Z,0.6
2012-02-18T00:00:00.000Z,4.237289091,2012-02-18T00:00:00.000Z,0.910293297,2012-02-18T00:00:00.000Z,0.7,2012-02-18T00:00:00.000Z,0.6
2012-02-19T00:00:00.000Z,4.3784025,2012-02-19T00:00:00.000Z,0.935941478,2012-02-19T00:00:00.000Z,0.7,2012-02-19T00:00:00.000Z,0.6
2012-02-20T00:00:00.000Z,4.37299,2012-02-20T00:00:00.000Z,0.930263743,2012-02-20T00:00:00.000Z,0.7,2012-02-20T00:00:00.000Z,0.6
2012-02-21T00:00:00.000Z,4.30254,2012-02-21T00:00:00.000Z,0.911033761,2012-02-21T00:00:00.000Z,0.7,2012-02-21T00:00:00.000Z,0.6
2012-02-22T00:00:00.000Z,4.446645833,2012-02-22T00:00:00.000Z,0.937095852,2012-02-22T00:00:00.000Z,0.7,2012-02-22T00:00:00.000Z,0.6
2012-02-23T00:00:00.000Z,5.0195252,2012-02-23T00:00:00.000Z,1.051605112,2012-02-23T00:00:00.000Z,0.7,2012-02-23T00:00:00.000Z,0.6
2012-02-24T00:00:00.000Z,5.02920125,2012-02-24T00:00:00.000Z,1.047392677,2012-02-24T00:00:00.000Z,0.7,2012-02-24T00:00:00.000Z,0.6
2012-02-25T00:00:00.000Z,4.780245455,2012-02-25T00:00:00.000Z,0.990266641,2012-02-25T00:00:00.000Z,0.7,2012-02-25T00:00:00.000Z,0.6
2012-02-26T00:00:00.000Z,4.9259825,2012-02-26T00:00:00.000Z,1.01490051,2012-02-26T00:00:00.000Z,0.7,2012-02-26T00:00:00.000Z,0.6
2012-02-27T00:00:00.000Z,4.959988,2012-02-27T00:00:00.000Z,1.016763157,2012-02-27T00:00:00.000Z,0.7,2012-02-27T00:00:00.000Z,0.6
2012-02-28T00:00:00.000Z,4.862755,2012-02-28T00:00:00.000Z,0.99249422,2012-02-28T00:00:00.000Z,0.7,2012-02-28T00:00:00.000Z,0.6
2012-02-29T00:00:00.000Z,4.860007083,2012-02-29T00:00:00.000Z,0.987919458,2012-02-29T00:00:00.000Z,0.7,2012-02-29T00:00:00.000Z,0.6
2012-03-01T00:00:00.000Z,4.92133,2012-03-01T00:00:00.000Z,0.996310985,2012-03-01T00:00:00.000Z,0.7,2012-03-01T00:00:00.000Z,0.6
2012-03-02T00:00:00.000Z,4.716741429,2012-03-02T00:00:00.000Z,0.950758455,2012-03-02T00:00:00.000Z,0.7,2012-03-02T00:00:00.000Z,0.6
2012-03-03T00:00:00.000Z,4.617961429,2012-03-03T00:00:00.000Z,0.92713066,2012-03-03T00:00:00.000Z,0.7,2012-03-03T00:00:00.000Z,0.6
2012-03-04T00:00:00.000Z,4.825593333,2012-03-04T00:00:00.000Z,0.96456756,2012-03-04T00:00:00.000Z,0.7,2012-03-04T00:00:00.000Z,0.6
2012-03-05T00:00:00.000Z,4.978101429,2012-03-05T00:00:00.000Z,0.990772766,2012-03-05T00:00:00.000Z,0.7,2012-03-05T00:00:00.000Z,0.6
2012-03-06T00:00:00.000Z,4.994195833,2012-03-06T00:00:00.000Z,0.989554579,2012-03-06T00:00:00.000Z,0.7,2012-03-06T00:00:00.000Z,0.6
2012-03-07T00:00:00.000Z,4.9224075,2012-03-07T00:00:00.000Z,0.971195843,2012-03-07T00:00:00.000Z,0.7,2012-03-07T00:00:00.000Z,0.6
2012-03-08T00:00:00.000Z,4.93016,2012-03-08T00:00:00.000Z,0.968547067,2012-03-08T00:00:00.000Z,0.7,2012-03-08T00:00:00.000Z,0.6
2012-03-09T00:00:00.000Z,4.862108,2012-03-09T00:00:00.000Z,0.951423748,2012-03-09T00:00:00.000Z,0.7,2012-03-09T00:00:00.000Z,0.6
2012-03-10T00:00:00.000Z,4.46,2012-03-10T00:00:00.000Z,0.870450403,2012-03-10T00:00:00.000Z,0.7,2012-03-10T00:00:00.000Z,0.6
2012-03-11T00:00:00.000Z,4.882311538,2012-03-11T00:00:00.000Z,0.9492976,2012-03-11T00:00:00.000Z,0.7,2012-03-11T00:00:00.000Z,0.6
2012-03-12T00:00:00.000Z,4.903366667,2012-03-12T00:00:00.000Z,0.94999794,2012-03-12T00:00:00.000Z,0.7,2012-03-12T00:00:00.000Z,0.6
2012-03-13T00:00:00.000Z,5.274978,2012-03-13T00:00:00.000Z,1.017336535,2012-03-13T00:00:00.000Z,0.7,2012-03-13T00:00:00.000Z,0.6
2012-03-14T00:00:00.000Z,5.386665,2012-03-14T00:00:00.000Z,1.034035709,2012-03-14T00:00:00.000Z,0.7,2012-03-14T00:00:00.000Z,0.6
2012-03-15T00:00:00.000Z,5.197815,2012-03-15T00:00:00.000Z,0.993563896,2012-03-15T00:00:00.000Z,0.7,2012-03-15T00:00:00.000Z,0.6
2012-03-16T00:00:00.000Z,5.34374,2012-03-16T00:00:00.000Z,1.016827863,2012-03-16T00:00:00.000Z,0.7,2012-03-16T00:00:00.000Z,0.6
2012-03-17T00:00:00.000Z,5.1806025,2012-03-17T00:00:00.000Z,0.981659145,2012-03-17T00:00:00.000Z,0.7,2012-03-17T00:00:00.000Z,0.6
2012-03-18T00:00:00.000Z,5.279683333,2012-03-18T00:00:00.000Z,0.99674903,2012-03-18T00:00:00.000Z,0.7,2012-03-18T00:00:00.000Z,0.6
2012-03-19T00:00:00.000Z,4.694544,2012-03-19T00:00:00.000Z,0.884956394,2012-03-19T00:00:00.000Z,0.7,2012-03-19T00:00:00.000Z,0.6
2012-03-20T00:00:00.000Z,4.837455833,2012-03-20T00:00:00.000Z,0.910075258,2012-03-20T00:00:00.000Z,0.7,2012-03-20T00:00:00.000Z,0.6
2012-03-21T00:00:00.000Z,4.80403,2012-03-21T00:00:00.000Z,0.902097631,2012-03-21T00:00:00.000Z,0.7,2012-03-21T00:00:00.000Z,0.6
2012-03-22T00:00:00.000Z,4.73014,2012-03-22T00:00:00.000Z,0.886773244,2012-03-22T00:00:00.000Z,0.7,2012-03-22T00:00:00.000Z,0.6
2012-03-23T00:00:00.000Z,4.675243333,2012-03-23T00:00:00.000Z,0.875141295,2012-03-23T00:00:00.000Z,0.7,2012-03-23T00:00:00.000Z,0.6
2012-03-24T00:00:00.000Z,4.66696,2012-03-24T00:00:00.000Z,0.872788493,2012-03-24T00:00:00.000Z,0.7,2012-03-24T00:00:00.000Z,0.6
2012-03-25T00:00:00.000Z,4.55001,2012-03-25T00:00:00.000Z,0.849966237,2012-03-25T00:00:00.000Z,0.7,2012-03-25T00:00:00.000Z,0.6
2012-03-26T00:00:00.000Z,4.621338333,2012-03-26T00:00:00.000Z,0.862371444,2012-03-26T00:00:00.000Z,0.7,2012-03-26T00:00:00.000Z,0.6
2012-03-27T00:00:00.000Z,4.810291538,2012-03-27T00:00:00.000Z,0.896467032,2012-03-27T00:00:00.000Z,0.7,2012-03-27T00:00:00.000Z,0.6
2012-03-28T00:00:00.000Z,4.8102475,2012-03-28T00:00:00.000Z,0.895265543,2012-03-28T00:00:00.000Z,0.7,2012-03-28T00:00:00.000Z,0.6
2012-03-29T00:00:00.000Z,4.756541364,2012-03-29T00:00:00.000Z,0.884339658,2012-03-29T00:00:00.000Z,0.7,2012-03-29T00:00:00.000Z,0.6
2012-03-30T00:00:00.000Z,4.8591425,2012-03-30T00:00:00.000Z,0.903158773,2012-03-30T00:00:00.000Z,0.7,2012-03-30T00:00:00.000Z,0.6
2012-03-31T00:00:00.000Z,4.8943925,2012-03-31T00:00:00.000Z,0.910432637,2012-03-31T00:00:00.000Z,0.7,2012-03-31T00:00:00.000Z,0.6
2012-04-01T00:00:00.000Z,4.820705,2012-04-01T00:00:00.000Z,0.897460305,2012-04-01T00:00:00.000Z,0.7,2012-04-01T00:00:00.000Z,0.6
2012-04-02T00:00:00.000Z,4.980836,2012-04-02T00:00:00.000Z,0.927084749,2012-04-02T00:00:00.000Z,0.7,2012-04-02T00:00:00.000Z,0.6
2012-04-03T00:00:00.000Z,4.952,2012-04-03T00:00:00.000Z,0.922930471,2012-04-03T00:00:00.000Z,0.7,2012-04-03T00:00:00.000Z,0.6
2012-04-04T00:00:00.000Z,4.920066667,2012-04-04T00:00:00.000Z,0.920912881,2012-04-04T00:00:00.000Z,0.7,2012-04-04T00:00:00.000Z,0.6
2012-04-05T00:00:00.000Z,4.919,2012-04-05T00:00:00.000Z,0.924130162,2012-04-05T00:00:00.000Z,0.7,2012-04-05T00:00:00.000Z,0.6
2012-04-06T00:00:00.000Z,4.933392222,2012-04-06T00:00:00.000Z,0.930482221,2012-04-06T00:00:00.000Z,0.7,2012-04-06T00:00:00.000Z,0.6
2012-04-07T00:00:00.000Z,4.681678462,2012-04-07T00:00:00.000Z,0.887560839,2012-04-07T00:00:00.000Z,0.7,2012-04-07T00:00:00.000Z,0.6
2012-04-08T00:00:00.000Z,4.7945,2012-04-08T00:00:00.000Z,0.91187285,2012-04-08T00:00:00.000Z,0.7,2012-04-08T00:00:00.000Z,0.6
2012-04-09T00:00:00.000Z,4.850681429,2012-04-09T00:00:00.000Z,0.925686045,2012-04-09T00:00:00.000Z,0.7,2012-04-09T00:00:00.000Z,0.6
2012-04-10T00:00:00.000Z,4.833646667,2012-04-10T00:00:00.000Z,0.926494566,2012-04-10T00:00:00.000Z,0.7,2012-04-10T00:00:00.000Z,0.6
2012-04-11T00:00:00.000Z,4.928101667,2012-04-11T00:00:00.000Z,0.948375823,2012-04-11T00:00:00.000Z,0.7,2012-04-11T00:00:00.000Z,0.6
2012-04-12T00:00:00.000Z,4.90060875,2012-04-12T00:00:00.000Z,0.946145747,2012-04-12T00:00:00.000Z,0.7,2012-04-12T00:00:00.000Z,0.6
2012-04-13T00:00:00.000Z,4.936494706,2012-04-13T00:00:00.000Z,0.956796406,2012-04-13T00:00:00.000Z,0.7,2012-04-13T00:00:00.000Z,0.6
2012-04-14T00:00:00.000Z,4.96381,2012-04-14T00:00:00.000Z,0.966385714,2012-04-14T00:00:00.000Z,0.7,2012-04-14T00:00:00.000Z,0.6
2012-04-15T00:00:00.000Z,4.968925833,2012-04-15T00:00:00.000Z,0.970909145,2012-04-15T00:00:00.000Z,0.7,2012-04-15T00:00:00.000Z,0.6
2012-04-16T00:00:00.000Z,4.94573,2012-04-16T00:00:00.000Z,0.967682644,2012-04-16T00:00:00.000Z,0.7,2012-04-16T00:00:00.000Z,0.6
2012-04-17T00:00:00.000Z,4.974027143,2012-04-17T00:00:00.000Z,0.975218598,2012-04-17T00:00:00.000Z,0.7,2012-04-17T00:00:00.000Z,0.6
2012-04-18T00:00:00.000Z,5.1133,2012-04-18T00:00:00.000Z,1.005242428,2012-04-18T00:00:00.000Z,0.7,2012-04-18T00:00:00.000Z,0.6
2012-04-19T00:00:00.000Z,5.1059575,2012-04-19T00:00:00.000Z,1.00658455,2012-04-19T00:00:00.000Z,0.7,2012-04-19T00:00:00.000Z,0.6
