timestamp,ETH: Price,timestamp,ETH抄底指标,timestamp,抄底线1,timestamp,抄底线2
2016-10-17T00:00:00.000Z,12.12,2016-10-17T00:00:00.000Z,0.996628567,2016-10-17T00:00:00.000Z,0.7,2016-10-17T00:00:00.000Z,0.6
2016-10-18T00:00:00.000Z,12.51,2016-10-18T00:00:00.000Z,1.028856223,2016-10-18T00:00:00.000Z,0.7,2016-10-18T00:00:00.000Z,0.6
2016-10-19T00:00:00.000Z,11.93,2016-10-19T00:00:00.000Z,0.982151678,2016-10-19T00:00:00.000Z,0.7,2016-10-19T00:00:00.000Z,0.6
2016-10-20T00:00:00.000Z,12.08,2016-10-20T00:00:00.000Z,0.997063468,2016-10-20T00:00:00.000Z,0.7,2016-10-20T00:00:00.000Z,0.6
2016-10-21T00:00:00.000Z,12,2016-10-21T00:00:00.000Z,0.992690854,2016-10-21T00:00:00.000Z,0.7,2016-10-21T00:00:00.000Z,0.6
2016-10-22T00:00:00.000Z,12.04,2016-10-22T00:00:00.000Z,0.996274544,2016-10-22T00:00:00.000Z,0.7,2016-10-22T00:00:00.000Z,0.6
2016-10-23T00:00:00.000Z,12.05,2016-10-23T00:00:00.000Z,0.998708907,2016-10-23T00:00:00.000Z,0.7,2016-10-23T00:00:00.000Z,0.6
2016-10-24T00:00:00.000Z,11.97,2016-10-24T00:00:00.000Z,0.992142431,2016-10-24T00:00:00.000Z,0.7,2016-10-24T00:00:00.000Z,0.6
2016-10-25T00:00:00.000Z,11.35,2016-10-25T00:00:00.000Z,0.942445764,2016-10-25T00:00:00.000Z,0.7,2016-10-25T00:00:00.000Z,0.6
2016-10-26T00:00:00.000Z,11.57,2016-10-26T00:00:00.000Z,0.962174609,2016-10-26T00:00:00.000Z,0.7,2016-10-26T00:00:00.000Z,0.6
2016-10-27T00:00:00.000Z,11.43,2016-10-27T00:00:00.000Z,0.952001081,2016-10-27T00:00:00.000Z,0.7,2016-10-27T00:00:00.000Z,0.6
2016-10-28T00:00:00.000Z,11.07,2016-10-28T00:00:00.000Z,0.923406306,2016-10-28T00:00:00.000Z,0.7,2016-10-28T00:00:00.000Z,0.6
2016-10-29T00:00:00.000Z,10.36,2016-10-29T00:00:00.000Z,0.865400679,2016-10-29T00:00:00.000Z,0.7,2016-10-29T00:00:00.000Z,0.6
2016-10-30T00:00:00.000Z,11.31,2016-10-30T00:00:00.000Z,0.944660473,2016-10-30T00:00:00.000Z,0.7,2016-10-30T00:00:00.000Z,0.6
2016-10-31T00:00:00.000Z,11.01,2016-10-31T00:00:00.000Z,0.917880751,2016-10-31T00:00:00.000Z,0.7,2016-10-31T00:00:00.000Z,0.6
2016-11-01T00:00:00.000Z,10.7,2016-11-01T00:00:00.000Z,0.89182191,2016-11-01T00:00:00.000Z,0.7,2016-11-01T00:00:00.000Z,0.6
2016-11-02T00:00:00.000Z,10.77,2016-11-02T00:00:00.000Z,0.898330124,2016-11-02T00:00:00.000Z,0.7,2016-11-02T00:00:00.000Z,0.6
2016-11-03T00:00:00.000Z,10.82,2016-11-03T00:00:00.000Z,0.902676327,2016-11-03T00:00:00.000Z,0.7,2016-11-03T00:00:00.000Z,0.6
2016-11-04T00:00:00.000Z,11.2,2016-11-04T00:00:00.000Z,0.934231233,2016-11-04T00:00:00.000Z,0.7,2016-11-04T00:00:00.000Z,0.6
2016-11-05T00:00:00.000Z,11.07,2016-11-05T00:00:00.000Z,0.923336132,2016-11-05T00:00:00.000Z,0.7,2016-11-05T00:00:00.000Z,0.6
2016-11-06T00:00:00.000Z,10.89,2016-11-06T00:00:00.000Z,0.908752058,2016-11-06T00:00:00.000Z,0.7,2016-11-06T00:00:00.000Z,0.6
2016-11-07T00:00:00.000Z,11,2016-11-07T00:00:00.000Z,0.919081809,2016-11-07T00:00:00.000Z,0.7,2016-11-07T00:00:00.000Z,0.6
2016-11-08T00:00:00.000Z,10.91,2016-11-08T00:00:00.000Z,0.912748359,2016-11-08T00:00:00.000Z,0.7,2016-11-08T00:00:00.000Z,0.6
2016-11-09T00:00:00.000Z,10.79,2016-11-09T00:00:00.000Z,0.903515252,2016-11-09T00:00:00.000Z,0.7,2016-11-09T00:00:00.000Z,0.6
2016-11-10T00:00:00.000Z,10.6,2016-11-10T00:00:00.000Z,0.888671948,2016-11-10T00:00:00.000Z,0.7,2016-11-10T00:00:00.000Z,0.6
2016-11-11T00:00:00.000Z,10.26,2016-11-11T00:00:00.000Z,0.86134685,2016-11-11T00:00:00.000Z,0.7,2016-11-11T00:00:00.000Z,0.6
2016-11-12T00:00:00.000Z,9.68,2016-11-12T00:00:00.000Z,0.813816193,2016-11-12T00:00:00.000Z,0.7,2016-11-12T00:00:00.000Z,0.6
2016-11-13T00:00:00.000Z,10.21,2016-11-13T00:00:00.000Z,0.859313484,2016-11-13T00:00:00.000Z,0.7,2016-11-13T00:00:00.000Z,0.6
2016-11-14T00:00:00.000Z,10.04,2016-11-14T00:00:00.000Z,0.845947019,2016-11-14T00:00:00.000Z,0.7,2016-11-14T00:00:00.000Z,0.6
2016-11-15T00:00:00.000Z,10.4,2016-11-15T00:00:00.000Z,0.876772279,2016-11-15T00:00:00.000Z,0.7,2016-11-15T00:00:00.000Z,0.6
2016-11-16T00:00:00.000Z,9.96,2016-11-16T00:00:00.000Z,0.840370798,2016-11-16T00:00:00.000Z,0.7,2016-11-16T00:00:00.000Z,0.6
2016-11-17T00:00:00.000Z,9.96,2016-11-17T00:00:00.000Z,0.841072565,2016-11-17T00:00:00.000Z,0.7,2016-11-17T00:00:00.000Z,0.6
2016-11-18T00:00:00.000Z,9.52,2016-11-18T00:00:00.000Z,0.805072483,2016-11-18T00:00:00.000Z,0.7,2016-11-18T00:00:00.000Z,0.6
2016-11-19T00:00:00.000Z,9.85,2016-11-19T00:00:00.000Z,0.834115856,2016-11-19T00:00:00.000Z,0.7,2016-11-19T00:00:00.000Z,0.6
2016-11-20T00:00:00.000Z,9.5,2016-11-20T00:00:00.000Z,0.80592558,2016-11-20T00:00:00.000Z,0.7,2016-11-20T00:00:00.000Z,0.6
2016-11-21T00:00:00.000Z,9.61,2016-11-21T00:00:00.000Z,0.816380853,2016-11-21T00:00:00.000Z,0.7,2016-11-21T00:00:00.000Z,0.6
2016-11-22T00:00:00.000Z,9.87,2016-11-22T00:00:00.000Z,0.839379296,2016-11-22T00:00:00.000Z,0.7,2016-11-22T00:00:00.000Z,0.6
2016-11-23T00:00:00.000Z,9.79,2016-11-23T00:00:00.000Z,0.833733909,2016-11-23T00:00:00.000Z,0.7,2016-11-23T00:00:00.000Z,0.6
2016-11-24T00:00:00.000Z,9.25,2016-11-24T00:00:00.000Z,0.789292547,2016-11-24T00:00:00.000Z,0.7,2016-11-24T00:00:00.000Z,0.6
2016-11-25T00:00:00.000Z,9.51,2016-11-25T00:00:00.000Z,0.812857566,2016-11-25T00:00:00.000Z,0.7,2016-11-25T00:00:00.000Z,0.6
2016-11-26T00:00:00.000Z,9.5,2016-11-26T00:00:00.000Z,0.813230838,2016-11-26T00:00:00.000Z,0.7,2016-11-26T00:00:00.000Z,0.6
2016-11-27T00:00:00.000Z,9.41,2016-11-27T00:00:00.000Z,0.806808092,2016-11-27T00:00:00.000Z,0.7,2016-11-27T00:00:00.000Z,0.6
2016-11-28T00:00:00.000Z,8.77,2016-11-28T00:00:00.000Z,0.753751569,2016-11-28T00:00:00.000Z,0.7,2016-11-28T00:00:00.000Z,0.6
2016-11-29T00:00:00.000Z,8.37,2016-11-29T00:00:00.000Z,0.721698276,2016-11-29T00:00:00.000Z,0.7,2016-11-29T00:00:00.000Z,0.6
2016-11-30T00:00:00.000Z,8.64,2016-11-30T00:00:00.000Z,0.747557172,2016-11-30T00:00:00.000Z,0.7,2016-11-30T00:00:00.000Z,0.6
2016-12-01T00:00:00.000Z,8.4,2016-12-01T00:00:00.000Z,0.729674793,2016-12-01T00:00:00.000Z,0.7,2016-12-01T00:00:00.000Z,0.6
2016-12-02T00:00:00.000Z,7.64,2016-12-02T00:00:00.000Z,0.666461184,2016-12-02T00:00:00.000Z,0.7,2016-12-02T00:00:00.000Z,0.6
2016-12-03T00:00:00.000Z,8.14,2016-12-03T00:00:00.000Z,0.712605709,2016-12-03T00:00:00.000Z,0.7,2016-12-03T00:00:00.000Z,0.6
2016-12-04T00:00:00.000Z,7.5,2016-12-04T00:00:00.000Z,0.659451454,2016-12-04T00:00:00.000Z,0.7,2016-12-04T00:00:00.000Z,0.6
2016-12-05T00:00:00.000Z,6.77,2016-12-05T00:00:00.000Z,0.598316113,2016-12-05T00:00:00.000Z,0.7,2016-12-05T00:00:00.000Z,0.6
2016-12-06T00:00:00.000Z,7.8,2016-12-06T00:00:00.000Z,0.691988313,2016-12-06T00:00:00.000Z,0.7,2016-12-06T00:00:00.000Z,0.6
2016-12-07T00:00:00.000Z,8.45,2016-12-07T00:00:00.000Z,0.75189977,2016-12-07T00:00:00.000Z,0.7,2016-12-07T00:00:00.000Z,0.6
2016-12-08T00:00:00.000Z,8.23,2016-12-08T00:00:00.000Z,0.734888502,2016-12-08T00:00:00.000Z,0.7,2016-12-08T00:00:00.000Z,0.6
2016-12-09T00:00:00.000Z,8.62,2016-12-09T00:00:00.000Z,0.772303012,2016-12-09T00:00:00.000Z,0.7,2016-12-09T00:00:00.000Z,0.6
2016-12-10T00:00:00.000Z,8.31,2016-12-10T00:00:00.000Z,0.747072244,2016-12-10T00:00:00.000Z,0.7,2016-12-10T00:00:00.000Z,0.6
2016-12-11T00:00:00.000Z,8.46,2016-12-11T00:00:00.000Z,0.763164436,2016-12-11T00:00:00.000Z,0.7,2016-12-11T00:00:00.000Z,0.6
2016-12-12T00:00:00.000Z,8.67,2016-12-12T00:00:00.000Z,0.784743216,2016-12-12T00:00:00.000Z,0.7,2016-12-12T00:00:00.000Z,0.6
2016-12-13T00:00:00.000Z,8.47,2016-12-13T00:00:00.000Z,0.769372068,2016-12-13T00:00:00.000Z,0.7,2016-12-13T00:00:00.000Z,0.6
2016-12-14T00:00:00.000Z,8.46,2016-12-14T00:00:00.000Z,0.771219162,2016-12-14T00:00:00.000Z,0.7,2016-12-14T00:00:00.000Z,0.6
2016-12-15T00:00:00.000Z,7.75,2016-12-15T00:00:00.000Z,0.709910658,2016-12-15T00:00:00.000Z,0.7,2016-12-15T00:00:00.000Z,0.6
2016-12-16T00:00:00.000Z,7.89,2016-12-16T00:00:00.000Z,0.726290467,2016-12-16T00:00:00.000Z,0.7,2016-12-16T00:00:00.000Z,0.6
2016-12-17T00:00:00.000Z,7.65,2016-12-17T00:00:00.000Z,0.70763589,2016-12-17T00:00:00.000Z,0.7,2016-12-17T00:00:00.000Z,0.6
2016-12-18T00:00:00.000Z,7.94,2016-12-18T00:00:00.000Z,0.738442842,2016-12-18T00:00:00.000Z,0.7,2016-12-18T00:00:00.000Z,0.6
2016-12-19T00:00:00.000Z,7.69,2016-12-19T00:00:00.000Z,0.720020973,2016-12-19T00:00:00.000Z,0.7,2016-12-19T00:00:00.000Z,0.6
2016-12-20T00:00:00.000Z,7.58,2016-12-20T00:00:00.000Z,0.714426344,2016-12-20T00:00:00.000Z,0.7,2016-12-20T00:00:00.000Z,0.6
2016-12-21T00:00:00.000Z,7.95,2016-12-21T00:00:00.000Z,0.753441823,2016-12-21T00:00:00.000Z,0.7,2016-12-21T00:00:00.000Z,0.6
2016-12-22T00:00:00.000Z,7.768,2016-12-22T00:00:00.000Z,0.740655988,2016-12-22T00:00:00.000Z,0.7,2016-12-22T00:00:00.000Z,0.6
2016-12-23T00:00:00.000Z,7.25,2016-12-23T00:00:00.000Z,0.695480708,2016-12-23T00:00:00.000Z,0.7,2016-12-23T00:00:00.000Z,0.6
2016-12-24T00:00:00.000Z,7.29,2016-12-24T00:00:00.000Z,0.703622676,2016-12-24T00:00:00.000Z,0.7,2016-12-24T00:00:00.000Z,0.6
2016-12-25T00:00:00.000Z,7.25,2016-12-25T00:00:00.000Z,0.704111363,2016-12-25T00:00:00.000Z,0.7,2016-12-25T00:00:00.000Z,0.6
2016-12-26T00:00:00.000Z,7.29,2016-12-26T00:00:00.000Z,0.712408791,2016-12-26T00:00:00.000Z,0.7,2016-12-26T00:00:00.000Z,0.6
2016-12-27T00:00:00.000Z,7.23,2016-12-27T00:00:00.000Z,0.711295242,2016-12-27T00:00:00.000Z,0.7,2016-12-27T00:00:00.000Z,0.6
2016-12-28T00:00:00.000Z,8.54,2016-12-28T00:00:00.000Z,0.844517012,2016-12-28T00:00:00.000Z,0.7,2016-12-28T00:00:00.000Z,0.6
2016-12-29T00:00:00.000Z,8.38,2016-12-29T00:00:00.000Z,0.833116088,2016-12-29T00:00:00.000Z,0.7,2016-12-29T00:00:00.000Z,0.6
2016-12-30T00:00:00.000Z,8.498,2016-12-30T00:00:00.000Z,0.84933381,2016-12-30T00:00:00.000Z,0.7,2016-12-30T00:00:00.000Z,0.6
2016-12-31T00:00:00.000Z,8.28,2016-12-31T00:00:00.000Z,0.832184966,2016-12-31T00:00:00.000Z,0.7,2016-12-31T00:00:00.000Z,0.6
2017-01-01T00:00:00.000Z,8.24,2017-01-01T00:00:00.000Z,0.833084322,2017-01-01T00:00:00.000Z,0.7,2017-01-01T00:00:00.000Z,0.6
2017-01-02T00:00:00.000Z,8.55,2017-01-02T00:00:00.000Z,0.869161539,2017-01-02T00:00:00.000Z,0.7,2017-01-02T00:00:00.000Z,0.6
2017-01-03T00:00:00.000Z,9.786,2017-01-03T00:00:00.000Z,0.998546522,2017-01-03T00:00:00.000Z,0.7,2017-01-03T00:00:00.000Z,0.6
2017-01-04T00:00:00.000Z,11.21,2017-01-04T00:00:00.000Z,1.146162078,2017-01-04T00:00:00.000Z,0.7,2017-01-04T00:00:00.000Z,0.6
2017-01-05T00:00:00.000Z,10.34,2017-01-05T00:00:00.000Z,1.060196272,2017-01-05T00:00:00.000Z,0.7,2017-01-05T00:00:00.000Z,0.6
2017-01-06T00:00:00.000Z,10.2,2017-01-06T00:00:00.000Z,1.048265908,2017-01-06T00:00:00.000Z,0.7,2017-01-06T00:00:00.000Z,0.6
2017-01-07T00:00:00.000Z,10.05,2017-01-07T00:00:00.000Z,1.035546315,2017-01-07T00:00:00.000Z,0.7,2017-01-07T00:00:00.000Z,0.6
2017-01-08T00:00:00.000Z,10.42,2017-01-08T00:00:00.000Z,1.075308271,2017-01-08T00:00:00.000Z,0.7,2017-01-08T00:00:00.000Z,0.6
2017-01-09T00:00:00.000Z,10.38,2017-01-09T00:00:00.000Z,1.072816471,2017-01-09T00:00:00.000Z,0.7,2017-01-09T00:00:00.000Z,0.6
2017-01-10T00:00:00.000Z,10.67,2017-01-10T00:00:00.000Z,1.104196706,2017-01-10T00:00:00.000Z,0.7,2017-01-10T00:00:00.000Z,0.6
2017-01-11T00:00:00.000Z,9.97,2017-01-11T00:00:00.000Z,1.034325354,2017-01-11T00:00:00.000Z,0.7,2017-01-11T00:00:00.000Z,0.6
2017-01-12T00:00:00.000Z,9.74,2017-01-12T00:00:00.000Z,1.013021592,2017-01-12T00:00:00.000Z,0.7,2017-01-12T00:00:00.000Z,0.6
2017-01-13T00:00:00.000Z,10.23,2017-01-13T00:00:00.000Z,1.066165487,2017-01-13T00:00:00.000Z,0.7,2017-01-13T00:00:00.000Z,0.6
2017-01-14T00:00:00.000Z,9.85,2017-01-14T00:00:00.000Z,1.029100382,2017-01-14T00:00:00.000Z,0.7,2017-01-14T00:00:00.000Z,0.6
2017-01-15T00:00:00.000Z,9.81,2017-01-15T00:00:00.000Z,1.027677094,2017-01-15T00:00:00.000Z,0.7,2017-01-15T00:00:00.000Z,0.6
2017-01-16T00:00:00.000Z,9.6,2017-01-16T00:00:00.000Z,1.009095878,2017-01-16T00:00:00.000Z,0.7,2017-01-16T00:00:00.000Z,0.6
2017-01-17T00:00:00.000Z,10.18,2017-01-17T00:00:00.000Z,1.072253652,2017-01-17T00:00:00.000Z,0.7,2017-01-17T00:00:00.000Z,0.6
2017-01-18T00:00:00.000Z,10.36,2017-01-18T00:00:00.000Z,1.093413952,2017-01-18T00:00:00.000Z,0.7,2017-01-18T00:00:00.000Z,0.6
2017-01-19T00:00:00.000Z,10.45,2017-01-19T00:00:00.000Z,1.104921099,2017-01-19T00:00:00.000Z,0.7,2017-01-19T00:00:00.000Z,0.6
2017-01-20T00:00:00.000Z,10.72,2017-01-20T00:00:00.000Z,1.135229776,2017-01-20T00:00:00.000Z,0.7,2017-01-20T00:00:00.000Z,0.6
2017-01-21T00:00:00.000Z,10.86,2017-01-21T00:00:00.000Z,1.151668116,2017-01-21T00:00:00.000Z,0.7,2017-01-21T00:00:00.000Z,0.6
2017-01-22T00:00:00.000Z,10.76,2017-01-22T00:00:00.000Z,1.14269262,2017-01-22T00:00:00.000Z,0.7,2017-01-22T00:00:00.000Z,0.6
2017-01-23T00:00:00.000Z,10.77,2017-01-23T00:00:00.000Z,1.14453791,2017-01-23T00:00:00.000Z,0.7,2017-01-23T00:00:00.000Z,0.6
2017-01-24T00:00:00.000Z,10.582,2017-01-24T00:00:00.000Z,1.125872439,2017-01-24T00:00:00.000Z,0.7,2017-01-24T00:00:00.000Z,0.6
2017-01-25T00:00:00.000Z,10.64,2017-01-25T00:00:00.000Z,1.13310157,2017-01-25T00:00:00.000Z,0.7,2017-01-25T00:00:00.000Z,0.6
2017-01-26T00:00:00.000Z,10.71,2017-01-26T00:00:00.000Z,1.141042244,2017-01-26T00:00:00.000Z,0.7,2017-01-26T00:00:00.000Z,0.6
2017-01-27T00:00:00.000Z,10.68,2017-01-27T00:00:00.000Z,1.137415185,2017-01-27T00:00:00.000Z,0.7,2017-01-27T00:00:00.000Z,0.6
2017-01-28T00:00:00.000Z,10.58,2017-01-28T00:00:00.000Z,1.127739405,2017-01-28T00:00:00.000Z,0.7,2017-01-28T00:00:00.000Z,0.6
2017-01-29T00:00:00.000Z,10.544,2017-01-29T00:00:00.000Z,1.124522739,2017-01-29T00:00:00.000Z,0.7,2017-01-29T00:00:00.000Z,0.6
2017-01-30T00:00:00.000Z,10.73,2017-01-30T00:00:00.000Z,1.144319049,2017-01-30T00:00:00.000Z,0.7,2017-01-30T00:00:00.000Z,0.6
2017-01-31T00:00:00.000Z,10.76,2017-01-31T00:00:00.000Z,1.147532048,2017-01-31T00:00:00.000Z,0.7,2017-01-31T00:00:00.000Z,0.6
2017-02-01T00:00:00.000Z,10.73,2017-02-01T00:00:00.000Z,1.144454663,2017-02-01T00:00:00.000Z,0.7,2017-02-01T00:00:00.000Z,0.6
2017-02-02T00:00:00.000Z,10.8,2017-02-02T00:00:00.000Z,1.152467133,2017-02-02T00:00:00.000Z,0.7,2017-02-02T00:00:00.000Z,0.6
2017-02-03T00:00:00.000Z,10.98,2017-02-03T00:00:00.000Z,1.171799962,2017-02-03T00:00:00.000Z,0.7,2017-02-03T00:00:00.000Z,0.6
2017-02-04T00:00:00.000Z,11.38,2017-02-04T00:00:00.000Z,1.21378323,2017-02-04T00:00:00.000Z,0.7,2017-02-04T00:00:00.000Z,0.6
2017-02-05T00:00:00.000Z,11.23,2017-02-05T00:00:00.000Z,1.197457934,2017-02-05T00:00:00.000Z,0.7,2017-02-05T00:00:00.000Z,0.6
2017-02-06T00:00:00.000Z,11.32,2017-02-06T00:00:00.000Z,1.206468604,2017-02-06T00:00:00.000Z,0.7,2017-02-06T00:00:00.000Z,0.6
2017-02-07T00:00:00.000Z,11.51,2017-02-07T00:00:00.000Z,1.225673476,2017-02-07T00:00:00.000Z,0.7,2017-02-07T00:00:00.000Z,0.6
2017-02-08T00:00:00.000Z,11.47,2017-02-08T00:00:00.000Z,1.22015796,2017-02-08T00:00:00.000Z,0.7,2017-02-08T00:00:00.000Z,0.6
2017-02-09T00:00:00.000Z,11.02,2017-02-09T00:00:00.000Z,1.171235643,2017-02-09T00:00:00.000Z,0.7,2017-02-09T00:00:00.000Z,0.6
2017-02-10T00:00:00.000Z,11.31,2017-02-10T00:00:00.000Z,1.19974824,2017-02-10T00:00:00.000Z,0.7,2017-02-10T00:00:00.000Z,0.6
2017-02-11T00:00:00.000Z,11.39,2017-02-11T00:00:00.000Z,1.206556435,2017-02-11T00:00:00.000Z,0.7,2017-02-11T00:00:00.000Z,0.6
2017-02-12T00:00:00.000Z,11.41,2017-02-12T00:00:00.000Z,1.206729199,2017-02-12T00:00:00.000Z,0.7,2017-02-12T00:00:00.000Z,0.6
2017-02-13T00:00:00.000Z,11.3,2017-02-13T00:00:00.000Z,1.19383292,2017-02-13T00:00:00.000Z,0.7,2017-02-13T00:00:00.000Z,0.6
2017-02-14T00:00:00.000Z,13.18,2017-02-14T00:00:00.000Z,1.387209419,2017-02-14T00:00:00.000Z,0.7,2017-02-14T00:00:00.000Z,0.6
2017-02-15T00:00:00.000Z,13.06,2017-02-15T00:00:00.000Z,1.369614005,2017-02-15T00:00:00.000Z,0.7,2017-02-15T00:00:00.000Z,0.6
2017-02-16T00:00:00.000Z,12.96,2017-02-16T00:00:00.000Z,1.353700742,2017-02-16T00:00:00.000Z,0.7,2017-02-16T00:00:00.000Z,0.6
2017-02-17T00:00:00.000Z,12.74,2017-02-17T00:00:00.000Z,1.326272833,2017-02-17T00:00:00.000Z,0.7,2017-02-17T00:00:00.000Z,0.6
2017-02-18T00:00:00.000Z,12.8,2017-02-18T00:00:00.000Z,1.327451984,2017-02-18T00:00:00.000Z,0.7,2017-02-18T00:00:00.000Z,0.6
2017-02-19T00:00:00.000Z,12.78,2017-02-19T00:00:00.000Z,1.320554123,2017-02-19T00:00:00.000Z,0.7,2017-02-19T00:00:00.000Z,0.6
2017-02-20T00:00:00.000Z,12.64,2017-02-20T00:00:00.000Z,1.301947428,2017-02-20T00:00:00.000Z,0.7,2017-02-20T00:00:00.000Z,0.6
2017-02-21T00:00:00.000Z,12.84,2017-02-21T00:00:00.000Z,1.317947396,2017-02-21T00:00:00.000Z,0.7,2017-02-21T00:00:00.000Z,0.6
2017-02-22T00:00:00.000Z,12.69,2017-02-22T00:00:00.000Z,1.297460517,2017-02-22T00:00:00.000Z,0.7,2017-02-22T00:00:00.000Z,0.6
2017-02-23T00:00:00.000Z,13.23,2017-02-23T00:00:00.000Z,1.346979223,2017-02-23T00:00:00.000Z,0.7,2017-02-23T00:00:00.000Z,0.6
2017-02-24T00:00:00.000Z,13.222,2017-02-24T00:00:00.000Z,1.340520446,2017-02-24T00:00:00.000Z,0.7,2017-02-24T00:00:00.000Z,0.6
2017-02-25T00:00:00.000Z,13.72,2017-02-25T00:00:00.000Z,1.384289414,2017-02-25T00:00:00.000Z,0.7,2017-02-25T00:00:00.000Z,0.6
2017-02-26T00:00:00.000Z,14.95,2017-02-26T00:00:00.000Z,1.49801267,2017-02-26T00:00:00.000Z,0.7,2017-02-26T00:00:00.000Z,0.6
2017-02-27T00:00:00.000Z,15.5,2017-02-27T00:00:00.000Z,1.540891618,2017-02-27T00:00:00.000Z,0.7,2017-02-27T00:00:00.000Z,0.6
2017-02-28T00:00:00.000Z,16.05,2017-02-28T00:00:00.000Z,1.582614793,2017-02-28T00:00:00.000Z,0.7,2017-02-28T00:00:00.000Z,0.6
2017-03-01T00:00:00.000Z,17.758,2017-03-01T00:00:00.000Z,1.733261901,2017-03-01T00:00:00.000Z,0.7,2017-03-01T00:00:00.000Z,0.6
2017-03-02T00:00:00.000Z,19.208,2017-03-02T00:00:00.000Z,1.851559889,2017-03-02T00:00:00.000Z,0.7,2017-03-02T00:00:00.000Z,0.6
2017-03-03T00:00:00.000Z,19.61,2017-03-03T00:00:00.000Z,1.867370065,2017-03-03T00:00:00.000Z,0.7,2017-03-03T00:00:00.000Z,0.6
2017-03-04T00:00:00.000Z,18.702,2017-03-04T00:00:00.000Z,1.760044671,2017-03-04T00:00:00.000Z,0.7,2017-03-04T00:00:00.000Z,0.6
2017-03-05T00:00:00.000Z,19.2,2017-03-05T00:00:00.000Z,1.783727205,2017-03-05T00:00:00.000Z,0.7,2017-03-05T00:00:00.000Z,0.6
2017-03-06T00:00:00.000Z,19.97,2017-03-06T00:00:00.000Z,1.832244568,2017-03-06T00:00:00.000Z,0.7,2017-03-06T00:00:00.000Z,0.6
2017-03-07T00:00:00.000Z,18.95,2017-03-07T00:00:00.000Z,1.720245948,2017-03-07T00:00:00.000Z,0.7,2017-03-07T00:00:00.000Z,0.6
2017-03-08T00:00:00.000Z,16.58,2017-03-08T00:00:00.000Z,1.492531342,2017-03-08T00:00:00.000Z,0.7,2017-03-08T00:00:00.000Z,0.6
2017-03-09T00:00:00.000Z,18,2017-03-09T00:00:00.000Z,1.605298675,2017-03-09T00:00:00.000Z,0.7,2017-03-09T00:00:00.000Z,0.6
2017-03-10T00:00:00.000Z,19.1,2017-03-10T00:00:00.000Z,1.685380039,2017-03-10T00:00:00.000Z,0.7,2017-03-10T00:00:00.000Z,0.6
2017-03-11T00:00:00.000Z,21.512,2017-03-11T00:00:00.000Z,1.874230397,2017-03-11T00:00:00.000Z,0.7,2017-03-11T00:00:00.000Z,0.6
2017-03-12T00:00:00.000Z,23.6,2017-03-12T00:00:00.000Z,2.026852939,2017-03-12T00:00:00.000Z,0.7,2017-03-12T00:00:00.000Z,0.6
2017-03-13T00:00:00.000Z,28.846,2017-03-13T00:00:00.000Z,2.430146419,2017-03-13T00:00:00.000Z,0.7,2017-03-13T00:00:00.000Z,0.6
2017-03-14T00:00:00.000Z,28.99,2017-03-14T00:00:00.000Z,2.396228633,2017-03-14T00:00:00.000Z,0.7,2017-03-14T00:00:00.000Z,0.6
2017-03-15T00:00:00.000Z,34.996,2017-03-15T00:00:00.000Z,2.82205071,2017-03-15T00:00:00.000Z,0.7,2017-03-15T00:00:00.000Z,0.6
2017-03-16T00:00:00.000Z,45.488,2017-03-16T00:00:00.000Z,3.548574995,2017-03-16T00:00:00.000Z,0.7,2017-03-16T00:00:00.000Z,0.6
2017-03-17T00:00:00.000Z,44.468,2017-03-17T00:00:00.000Z,3.361719213,2017-03-17T00:00:00.000Z,0.7,2017-03-17T00:00:00.000Z,0.6
2017-03-18T00:00:00.000Z,33.326,2017-03-18T00:00:00.000Z,2.46679782,2017-03-18T00:00:00.000Z,0.7,2017-03-18T00:00:00.000Z,0.6
2017-03-19T00:00:00.000Z,42.31,2017-03-19T00:00:00.000Z,3.045092219,2017-03-19T00:00:00.000Z,0.7,2017-03-19T00:00:00.000Z,0.6
2017-03-20T00:00:00.000Z,41.91,2017-03-20T00:00:00.000Z,2.935709983,2017-03-20T00:00:00.000Z,0.7,2017-03-20T00:00:00.000Z,0.6
2017-03-21T00:00:00.000Z,42.5,2017-03-21T00:00:00.000Z,2.899080177,2017-03-21T00:00:00.000Z,0.7,2017-03-21T00:00:00.000Z,0.6
2017-03-22T00:00:00.000Z,41.424,2017-03-22T00:00:00.000Z,2.755395258,2017-03-22T00:00:00.000Z,0.7,2017-03-22T00:00:00.000Z,0.6
2017-03-23T00:00:00.000Z,43.14,2017-03-23T00:00:00.000Z,2.795389256,2017-03-23T00:00:00.000Z,0.7,2017-03-23T00:00:00.000Z,0.6
2017-03-24T00:00:00.000Z,52.83,2017-03-24T00:00:00.000Z,3.314604,2017-03-24T00:00:00.000Z,0.7,2017-03-24T00:00:00.000Z,0.6
2017-03-25T00:00:00.000Z,50.32,2017-03-25T00:00:00.000Z,3.065094684,2017-03-25T00:00:00.000Z,0.7,2017-03-25T00:00:00.000Z,0.6
2017-03-26T00:00:00.000Z,50.39,2017-03-26T00:00:00.000Z,2.982362689,2017-03-26T00:00:00.000Z,0.7,2017-03-26T00:00:00.000Z,0.6
2017-03-27T00:00:00.000Z,48.794,2017-03-27T00:00:00.000Z,2.811066929,2017-03-27T00:00:00.000Z,0.7,2017-03-27T00:00:00.000Z,0.6
