timestamp,LDO抄底指标线,timestamp,LDO: Price,timestamp,抄底线2,timestamp,抄底线1
2022-06-25T00:00:00.000Z,0.3082971,2022-06-25T00:00:00.000Z,0.644361187,2022-06-25T00:00:00.000Z,0.6,2022-06-25T00:00:00.000Z,0.7
2022-06-26T00:00:00.000Z,0.301307152,2022-06-26T00:00:00.000Z,0.619041664,2022-06-26T00:00:00.000Z,0.6,2022-06-26T00:00:00.000Z,0.7
2022-06-27T00:00:00.000Z,0.284703951,2022-06-27T00:00:00.000Z,0.574565399,2022-06-27T00:00:00.000Z,0.6,2022-06-27T00:00:00.000Z,0.7
2022-06-28T00:00:00.000Z,0.262539064,2022-06-28T00:00:00.000Z,0.520176611,2022-06-28T00:00:00.000Z,0.6,2022-06-28T00:00:00.000Z,0.7
2022-06-29T00:00:00.000Z,0.255994211,2022-06-29T00:00:00.000Z,0.498381669,2022-06-29T00:00:00.000Z,0.6,2022-06-29T00:00:00.000Z,0.7
2022-06-30T00:00:00.000Z,0.238437456,2022-06-30T00:00:00.000Z,0.454277312,2022-06-30T00:00:00.000Z,0.6,2022-06-30T00:00:00.000Z,0.7
2022-07-01T00:00:00.000Z,0.245272299,2022-07-01T00:00:00.000Z,0.456527794,2022-07-01T00:00:00.000Z,0.6,2022-07-01T00:00:00.000Z,0.7
2022-07-02T00:00:00.000Z,0.256522658,2022-07-02T00:00:00.000Z,0.465133034,2022-07-02T00:00:00.000Z,0.6,2022-07-02T00:00:00.000Z,0.7
2022-07-03T00:00:00.000Z,0.285168307,2022-07-03T00:00:00.000Z,0.503215073,2022-07-03T00:00:00.000Z,0.6,2022-07-03T00:00:00.000Z,0.7
2022-07-04T00:00:00.000Z,0.315505476,2022-07-04T00:00:00.000Z,0.543637982,2022-07-04T00:00:00.000Z,0.6,2022-07-04T00:00:00.000Z,0.7
2022-07-05T00:00:00.000Z,0.337658545,2022-07-05T00:00:00.000Z,0.570441026,2022-07-05T00:00:00.000Z,0.6,2022-07-05T00:00:00.000Z,0.7
2022-07-06T00:00:00.000Z,0.375421973,2022-07-06T00:00:00.000Z,0.621656342,2022-07-06T00:00:00.000Z,0.6,2022-07-06T00:00:00.000Z,0.7
2022-07-07T00:00:00.000Z,0.409770477,2022-07-07T00:00:00.000Z,0.66650017,2022-07-07T00:00:00.000Z,0.6,2022-07-07T00:00:00.000Z,0.7
2022-07-08T00:00:00.000Z,0.464778691,2022-07-08T00:00:00.000Z,0.742155171,2022-07-08T00:00:00.000Z,0.6,2022-07-08T00:00:00.000Z,0.7
2022-07-09T00:00:00.000Z,0.435765707,2022-07-09T00:00:00.000Z,0.682524805,2022-07-09T00:00:00.000Z,0.6,2022-07-09T00:00:00.000Z,0.7
2022-07-10T00:00:00.000Z,0.415217109,2022-07-10T00:00:00.000Z,0.639471747,2022-07-10T00:00:00.000Z,0.6,2022-07-10T00:00:00.000Z,0.7
2022-07-11T00:00:00.000Z,0.412618183,2022-07-11T00:00:00.000Z,0.624873126,2022-07-11T00:00:00.000Z,0.6,2022-07-11T00:00:00.000Z,0.7
2022-07-12T00:00:00.000Z,0.429682951,2022-07-12T00:00:00.000Z,0.637896819,2022-07-12T00:00:00.000Z,0.6,2022-07-12T00:00:00.000Z,0.7
2022-07-13T00:00:00.000Z,0.638373283,2022-07-13T00:00:00.000Z,0.933740802,2022-07-13T00:00:00.000Z,0.6,2022-07-13T00:00:00.000Z,0.7
2022-07-14T00:00:00.000Z,0.628245135,2022-07-14T00:00:00.000Z,0.904192555,2022-07-14T00:00:00.000Z,0.6,2022-07-14T00:00:00.000Z,0.7
2022-07-15T00:00:00.000Z,0.808349005,2022-07-15T00:00:00.000Z,1.146500308,2022-07-15T00:00:00.000Z,0.6,2022-07-15T00:00:00.000Z,0.7
2022-07-16T00:00:00.000Z,0.97803975,2022-07-16T00:00:00.000Z,1.371764663,2022-07-16T00:00:00.000Z,0.6,2022-07-16T00:00:00.000Z,0.7
2022-07-17T00:00:00.000Z,1.165561662,2022-07-17T00:00:00.000Z,1.617840539,2022-07-17T00:00:00.000Z,0.6,2022-07-17T00:00:00.000Z,0.7
2022-07-18T00:00:00.000Z,1.097738362,2022-07-18T00:00:00.000Z,1.506063789,2022-07-18T00:00:00.000Z,0.6,2022-07-18T00:00:00.000Z,0.7
2022-07-19T00:00:00.000Z,1.108729777,2022-07-19T00:00:00.000Z,1.50434976,2022-07-19T00:00:00.000Z,0.6,2022-07-19T00:00:00.000Z,0.7
2022-07-20T00:00:00.000Z,1.181749649,2022-07-20T00:00:00.000Z,1.588161867,2022-07-20T00:00:00.000Z,0.6,2022-07-20T00:00:00.000Z,0.7
2022-07-21T00:00:00.000Z,1.210367368,2022-07-21T00:00:00.000Z,1.611355273,2022-07-21T00:00:00.000Z,0.6,2022-07-21T00:00:00.000Z,0.7
2022-07-22T00:00:00.000Z,1.159118274,2022-07-22T00:00:00.000Z,1.52690208,2022-07-22T00:00:00.000Z,0.6,2022-07-22T00:00:00.000Z,0.7
2022-07-23T00:00:00.000Z,1.219634547,2022-07-23T00:00:00.000Z,1.586925077,2022-07-23T00:00:00.000Z,0.6,2022-07-23T00:00:00.000Z,0.7
2022-07-24T00:00:00.000Z,1.29258299,2022-07-24T00:00:00.000Z,1.658404686,2022-07-24T00:00:00.000Z,0.6,2022-07-24T00:00:00.000Z,0.7
2022-07-25T00:00:00.000Z,1.158164211,2022-07-25T00:00:00.000Z,1.466705447,2022-07-25T00:00:00.000Z,0.6,2022-07-25T00:00:00.000Z,0.7
2022-07-26T00:00:00.000Z,1.145639425,2022-07-26T00:00:00.000Z,1.428023103,2022-07-26T00:00:00.000Z,0.6,2022-07-26T00:00:00.000Z,0.7
2022-07-27T00:00:00.000Z,1.570257967,2022-07-27T00:00:00.000Z,1.92830186,2022-07-27T00:00:00.000Z,0.6,2022-07-27T00:00:00.000Z,0.7
2022-07-28T00:00:00.000Z,1.839892681,2022-07-28T00:00:00.000Z,2.240890084,2022-07-28T00:00:00.000Z,0.6,2022-07-28T00:00:00.000Z,0.7
2022-07-29T00:00:00.000Z,2.035025296,2022-07-29T00:00:00.000Z,2.468392905,2022-07-29T00:00:00.000Z,0.6,2022-07-29T00:00:00.000Z,0.7
2022-07-30T00:00:00.000Z,1.944748037,2022-07-30T00:00:00.000Z,2.347462805,2022-07-30T00:00:00.000Z,0.6,2022-07-30T00:00:00.000Z,0.7
2022-07-31T00:00:00.000Z,1.802569368,2022-07-31T00:00:00.000Z,2.163379294,2022-07-31T00:00:00.000Z,0.6,2022-07-31T00:00:00.000Z,0.7
2022-08-01T00:00:00.000Z,1.742263404,2022-08-01T00:00:00.000Z,2.077816352,2022-08-01T00:00:00.000Z,0.6,2022-08-01T00:00:00.000Z,0.7
2022-08-02T00:00:00.000Z,1.94732295,2022-08-02T00:00:00.000Z,2.305593064,2022-08-02T00:00:00.000Z,0.6,2022-08-02T00:00:00.000Z,0.7
2022-08-03T00:00:00.000Z,2.196424938,2022-08-03T00:00:00.000Z,2.595009607,2022-08-03T00:00:00.000Z,0.6,2022-08-03T00:00:00.000Z,0.7
2022-08-04T00:00:00.000Z,2.071786466,2022-08-04T00:00:00.000Z,2.439684761,2022-08-04T00:00:00.000Z,0.6,2022-08-04T00:00:00.000Z,0.7
2022-08-05T00:00:00.000Z,2.227573263,2022-08-05T00:00:00.000Z,2.619873777,2022-08-05T00:00:00.000Z,0.6,2022-08-05T00:00:00.000Z,0.7
2022-08-06T00:00:00.000Z,2.211412468,2022-08-06T00:00:00.000Z,2.595630962,2022-08-06T00:00:00.000Z,0.6,2022-08-06T00:00:00.000Z,0.7
2022-08-07T00:00:00.000Z,2.084668604,2022-08-07T00:00:00.000Z,2.456924303,2022-08-07T00:00:00.000Z,0.6,2022-08-07T00:00:00.000Z,0.7
2022-08-08T00:00:00.000Z,2.008044483,2022-08-08T00:00:00.000Z,2.376372991,2022-08-08T00:00:00.000Z,0.6,2022-08-08T00:00:00.000Z,0.7
2022-08-09T00:00:00.000Z,1.900416556,2022-08-09T00:00:00.000Z,2.264663657,2022-08-09T00:00:00.000Z,0.6,2022-08-09T00:00:00.000Z,0.7
2022-08-10T00:00:00.000Z,2.245897682,2022-08-10T00:00:00.000Z,2.708726518,2022-08-10T00:00:00.000Z,0.6,2022-08-10T00:00:00.000Z,0.7
2022-08-11T00:00:00.000Z,2.164639259,2022-08-11T00:00:00.000Z,2.638434166,2022-08-11T00:00:00.000Z,0.6,2022-08-11T00:00:00.000Z,0.7
2022-08-12T00:00:00.000Z,2.272016882,2022-08-12T00:00:00.000Z,2.80298269,2022-08-12T00:00:00.000Z,0.6,2022-08-12T00:00:00.000Z,0.7
2022-08-13T00:00:00.000Z,2.351718428,2022-08-13T00:00:00.000Z,2.939735389,2022-08-13T00:00:00.000Z,0.6,2022-08-13T00:00:00.000Z,0.7
2022-08-14T00:00:00.000Z,2.113847116,2022-08-14T00:00:00.000Z,2.671640193,2022-08-14T00:00:00.000Z,0.6,2022-08-14T00:00:00.000Z,0.7
2022-08-15T00:00:00.000Z,2.142140659,2022-08-15T00:00:00.000Z,2.736511803,2022-08-15T00:00:00.000Z,0.6,2022-08-15T00:00:00.000Z,0.7
2022-08-16T00:00:00.000Z,1.995712556,2022-08-16T00:00:00.000Z,2.576075549,2022-08-16T00:00:00.000Z,0.6,2022-08-16T00:00:00.000Z,0.7
2022-08-17T00:00:00.000Z,1.895606888,2022-08-17T00:00:00.000Z,2.468928094,2022-08-17T00:00:00.000Z,0.6,2022-08-17T00:00:00.000Z,0.7
2022-08-18T00:00:00.000Z,1.707015144,2022-08-18T00:00:00.000Z,2.240877374,2022-08-18T00:00:00.000Z,0.6,2022-08-18T00:00:00.000Z,0.7
2022-08-19T00:00:00.000Z,1.392028868,2022-08-19T00:00:00.000Z,1.835156934,2022-08-19T00:00:00.000Z,0.6,2022-08-19T00:00:00.000Z,0.7
2022-08-20T00:00:00.000Z,1.403016499,2022-08-20T00:00:00.000Z,1.857970104,2022-08-20T00:00:00.000Z,0.6,2022-08-20T00:00:00.000Z,0.7
2022-08-21T00:00:00.000Z,1.6204708,2022-08-21T00:00:00.000Z,2.163645298,2022-08-21T00:00:00.000Z,0.6,2022-08-21T00:00:00.000Z,0.7
2022-08-22T00:00:00.000Z,1.616338031,2022-08-22T00:00:00.000Z,2.177493838,2022-08-22T00:00:00.000Z,0.6,2022-08-22T00:00:00.000Z,0.7
2022-08-23T00:00:00.000Z,1.569220178,2022-08-23T00:00:00.000Z,2.132288093,2022-08-23T00:00:00.000Z,0.6,2022-08-23T00:00:00.000Z,0.7
2022-08-24T00:00:00.000Z,1.579888832,2022-08-24T00:00:00.000Z,2.167103491,2022-08-24T00:00:00.000Z,0.6,2022-08-24T00:00:00.000Z,0.7
2022-08-25T00:00:00.000Z,1.450860995,2022-08-25T00:00:00.000Z,2.005130468,2022-08-25T00:00:00.000Z,0.6,2022-08-25T00:00:00.000Z,0.7
2022-08-26T00:00:00.000Z,1.242150139,2022-08-26T00:00:00.000Z,1.726274378,2022-08-26T00:00:00.000Z,0.6,2022-08-26T00:00:00.000Z,0.7
2022-08-27T00:00:00.000Z,1.169740716,2022-08-27T00:00:00.000Z,1.631671897,2022-08-27T00:00:00.000Z,0.6,2022-08-27T00:00:00.000Z,0.7
2022-08-28T00:00:00.000Z,1.145992334,2022-08-28T00:00:00.000Z,1.603477627,2022-08-28T00:00:00.000Z,0.6,2022-08-28T00:00:00.000Z,0.7
2022-08-29T00:00:00.000Z,1.330265407,2022-08-29T00:00:00.000Z,1.873398236,2022-08-29T00:00:00.000Z,0.6,2022-08-29T00:00:00.000Z,0.7
2022-08-30T00:00:00.000Z,1.256122803,2022-08-30T00:00:00.000Z,1.779476507,2022-08-30T00:00:00.000Z,0.6,2022-08-30T00:00:00.000Z,0.7
2022-08-31T00:00:00.000Z,1.384394967,2022-08-31T00:00:00.000Z,1.975822648,2022-08-31T00:00:00.000Z,0.6,2022-08-31T00:00:00.000Z,0.7
2022-09-01T00:00:00.000Z,1.449709448,2022-09-01T00:00:00.000Z,2.086452062,2022-09-01T00:00:00.000Z,0.6,2022-09-01T00:00:00.000Z,0.7
2022-09-02T00:00:00.000Z,1.50400143,2022-09-02T00:00:00.000Z,2.184090834,2022-09-02T00:00:00.000Z,0.6,2022-09-02T00:00:00.000Z,0.7
2022-09-03T00:00:00.000Z,1.369575124,2022-09-03T00:00:00.000Z,2.00359624,2022-09-03T00:00:00.000Z,0.6,2022-09-03T00:00:00.000Z,0.7
2022-09-04T00:00:00.000Z,1.39143343,2022-09-04T00:00:00.000Z,2.050869592,2022-09-04T00:00:00.000Z,0.6,2022-09-04T00:00:00.000Z,0.7
2022-09-05T00:00:00.000Z,1.376019209,2022-09-05T00:00:00.000Z,2.043243427,2022-09-05T00:00:00.000Z,0.6,2022-09-05T00:00:00.000Z,0.7
2022-09-06T00:00:00.000Z,1.241174575,2022-09-06T00:00:00.000Z,1.854675504,2022-09-06T00:00:00.000Z,0.6,2022-09-06T00:00:00.000Z,0.7
2022-09-07T00:00:00.000Z,1.300814896,2022-09-07T00:00:00.000Z,1.957323839,2022-09-07T00:00:00.000Z,0.6,2022-09-07T00:00:00.000Z,0.7
2022-09-08T00:00:00.000Z,1.241930596,2022-09-08T00:00:00.000Z,1.880923476,2022-09-08T00:00:00.000Z,0.6,2022-09-08T00:00:00.000Z,0.7
2022-09-09T00:00:00.000Z,1.34642106,2022-09-09T00:00:00.000Z,2.057282492,2022-09-09T00:00:00.000Z,0.6,2022-09-09T00:00:00.000Z,0.7
2022-09-10T00:00:00.000Z,1.364564506,2022-09-10T00:00:00.000Z,2.104747817,2022-09-10T00:00:00.000Z,0.6,2022-09-10T00:00:00.000Z,0.7
2022-09-11T00:00:00.000Z,1.337816153,2022-09-11T00:00:00.000Z,2.085668016,2022-09-11T00:00:00.000Z,0.6,2022-09-11T00:00:00.000Z,0.7
2022-09-12T00:00:00.000Z,1.260832707,2022-09-12T00:00:00.000Z,1.984743176,2022-09-12T00:00:00.000Z,0.6,2022-09-12T00:00:00.000Z,0.7
2022-09-13T00:00:00.000Z,1.151229214,2022-09-13T00:00:00.000Z,1.827710819,2022-09-13T00:00:00.000Z,0.6,2022-09-13T00:00:00.000Z,0.7
2022-09-14T00:00:00.000Z,1.136225658,2022-09-14T00:00:00.000Z,1.820152118,2022-09-14T00:00:00.000Z,0.6,2022-09-14T00:00:00.000Z,0.7
2022-09-15T00:00:00.000Z,1.054100704,2022-09-15T00:00:00.000Z,1.701729165,2022-09-15T00:00:00.000Z,0.6,2022-09-15T00:00:00.000Z,0.7
2022-09-16T00:00:00.000Z,1.08666701,2022-09-16T00:00:00.000Z,1.770089546,2022-09-16T00:00:00.000Z,0.6,2022-09-16T00:00:00.000Z,0.7
2022-09-17T00:00:00.000Z,1.16015559,2022-09-17T00:00:00.000Z,1.907730623,2022-09-17T00:00:00.000Z,0.6,2022-09-17T00:00:00.000Z,0.7
2022-09-18T00:00:00.000Z,1.014905714,2022-09-18T00:00:00.000Z,1.6820348,2022-09-18T00:00:00.000Z,0.6,2022-09-18T00:00:00.000Z,0.7
2022-09-19T00:00:00.000Z,1.0889554,2022-09-19T00:00:00.000Z,1.820203786,2022-09-19T00:00:00.000Z,0.6,2022-09-19T00:00:00.000Z,0.7
2022-09-20T00:00:00.000Z,1.060213537,2022-09-20T00:00:00.000Z,1.787188864,2022-09-20T00:00:00.000Z,0.6,2022-09-20T00:00:00.000Z,0.7
2022-09-21T00:00:00.000Z,1.070022958,2022-09-21T00:00:00.000Z,1.818852972,2022-09-21T00:00:00.000Z,0.6,2022-09-21T00:00:00.000Z,0.7
2022-09-22T00:00:00.000Z,1.051976889,2022-09-22T00:00:00.000Z,1.801680778,2022-09-22T00:00:00.000Z,0.6,2022-09-22T00:00:00.000Z,0.7
2022-09-23T00:00:00.000Z,1.020394671,2022-09-23T00:00:00.000Z,1.760242666,2022-09-23T00:00:00.000Z,0.6,2022-09-23T00:00:00.000Z,0.7
2022-09-24T00:00:00.000Z,0.970161072,2022-09-24T00:00:00.000Z,1.685078075,2022-09-24T00:00:00.000Z,0.6,2022-09-24T00:00:00.000Z,0.7
2022-09-25T00:00:00.000Z,0.901088201,2022-09-25T00:00:00.000Z,1.575122697,2022-09-25T00:00:00.000Z,0.6,2022-09-25T00:00:00.000Z,0.7
2022-09-26T00:00:00.000Z,0.925066412,2022-09-26T00:00:00.000Z,1.628428339,2022-09-26T00:00:00.000Z,0.6,2022-09-26T00:00:00.000Z,0.7
2022-09-27T00:00:00.000Z,0.904074046,2022-09-27T00:00:00.000Z,1.602566539,2022-09-27T00:00:00.000Z,0.6,2022-09-27T00:00:00.000Z,0.7
2022-09-28T00:00:00.000Z,0.907052963,2022-09-28T00:00:00.000Z,1.619591445,2022-09-28T00:00:00.000Z,0.6,2022-09-28T00:00:00.000Z,0.7
2022-09-29T00:00:00.000Z,0.886630566,2022-09-29T00:00:00.000Z,1.59433522,2022-09-29T00:00:00.000Z,0.6,2022-09-29T00:00:00.000Z,0.7
2022-09-30T00:00:00.000Z,0.871051186,2022-09-30T00:00:00.000Z,1.577082277,2022-09-30T00:00:00.000Z,0.6,2022-09-30T00:00:00.000Z,0.7
2022-10-01T00:00:00.000Z,0.82787038,2022-10-01T00:00:00.000Z,1.508145151,2022-10-01T00:00:00.000Z,0.6,2022-10-01T00:00:00.000Z,0.7
2022-10-02T00:00:00.000Z,0.78589225,2022-10-02T00:00:00.000Z,1.43949565,2022-10-02T00:00:00.000Z,0.6,2022-10-02T00:00:00.000Z,0.7
2022-10-03T00:00:00.000Z,0.83026525,2022-10-03T00:00:00.000Z,1.529620961,2022-10-03T00:00:00.000Z,0.6,2022-10-03T00:00:00.000Z,0.7
2022-10-04T00:00:00.000Z,0.851859366,2022-10-04T00:00:00.000Z,1.578460659,2022-10-04T00:00:00.000Z,0.6,2022-10-04T00:00:00.000Z,0.7
2022-10-05T00:00:00.000Z,0.820464339,2022-10-05T00:00:00.000Z,1.528141915,2022-10-05T00:00:00.000Z,0.6,2022-10-05T00:00:00.000Z,0.7
2022-10-06T00:00:00.000Z,0.800329904,2022-10-06T00:00:00.000Z,1.497356533,2022-10-06T00:00:00.000Z,0.6,2022-10-06T00:00:00.000Z,0.7
2022-10-07T00:00:00.000Z,0.78601214,2022-10-07T00:00:00.000Z,1.47751208,2022-10-07T00:00:00.000Z,0.6,2022-10-07T00:00:00.000Z,0.7
2022-10-08T00:00:00.000Z,0.780961113,2022-10-08T00:00:00.000Z,1.475269884,2022-10-08T00:00:00.000Z,0.6,2022-10-08T00:00:00.000Z,0.7
2022-10-09T00:00:00.000Z,0.767243648,2022-10-09T00:00:00.000Z,1.456446091,2022-10-09T00:00:00.000Z,0.6,2022-10-09T00:00:00.000Z,0.7
2022-10-10T00:00:00.000Z,0.687382842,2022-10-10T00:00:00.000Z,1.309980725,2022-10-10T00:00:00.000Z,0.6,2022-10-10T00:00:00.000Z,0.7
2022-10-11T00:00:00.000Z,0.689923042,2022-10-11T00:00:00.000Z,1.317765577,2022-10-11T00:00:00.000Z,0.6,2022-10-11T00:00:00.000Z,0.7
2022-10-12T00:00:00.000Z,0.662305373,2022-10-12T00:00:00.000Z,1.267690286,2022-10-12T00:00:00.000Z,0.6,2022-10-12T00:00:00.000Z,0.7
2022-10-13T00:00:00.000Z,0.658863059,2022-10-13T00:00:00.000Z,1.26194665,2022-10-13T00:00:00.000Z,0.6,2022-10-13T00:00:00.000Z,0.7
2022-10-14T00:00:00.000Z,0.67426574,2022-10-14T00:00:00.000Z,1.290841756,2022-10-14T00:00:00.000Z,0.6,2022-10-14T00:00:00.000Z,0.7
2022-10-15T00:00:00.000Z,0.702332277,2022-10-15T00:00:00.000Z,1.342424213,2022-10-15T00:00:00.000Z,0.6,2022-10-15T00:00:00.000Z,0.7
2022-10-16T00:00:00.000Z,0.703987183,2022-10-16T00:00:00.000Z,1.344322212,2022-10-16T00:00:00.000Z,0.6,2022-10-16T00:00:00.000Z,0.7
2022-10-17T00:00:00.000Z,0.802339956,2022-10-17T00:00:00.000Z,1.532384962,2022-10-17T00:00:00.000Z,0.6,2022-10-17T00:00:00.000Z,0.7
2022-10-18T00:00:00.000Z,0.767472253,2022-10-18T00:00:00.000Z,1.464738828,2022-10-18T00:00:00.000Z,0.6,2022-10-18T00:00:00.000Z,0.7
2022-10-19T00:00:00.000Z,0.731950006,2022-10-19T00:00:00.000Z,1.395185727,2022-10-19T00:00:00.000Z,0.6,2022-10-19T00:00:00.000Z,0.7
2022-10-20T00:00:00.000Z,0.787668051,2022-10-20T00:00:00.000Z,1.501165856,2022-10-20T00:00:00.000Z,0.6,2022-10-20T00:00:00.000Z,0.7
2022-10-21T00:00:00.000Z,0.801990267,2022-10-21T00:00:00.000Z,1.527935994,2022-10-21T00:00:00.000Z,0.6,2022-10-21T00:00:00.000Z,0.7
2022-10-22T00:00:00.000Z,0.794668343,2022-10-22T00:00:00.000Z,1.512699887,2022-10-22T00:00:00.000Z,0.6,2022-10-22T00:00:00.000Z,0.7
2022-10-23T00:00:00.000Z,0.806703235,2022-10-23T00:00:00.000Z,1.536232236,2022-10-23T00:00:00.000Z,0.6,2022-10-23T00:00:00.000Z,0.7
2022-10-24T00:00:00.000Z,0.792631399,2022-10-24T00:00:00.000Z,1.510158128,2022-10-24T00:00:00.000Z,0.6,2022-10-24T00:00:00.000Z,0.7
2022-10-25T00:00:00.000Z,0.867112276,2022-10-25T00:00:00.000Z,1.649375209,2022-10-25T00:00:00.000Z,0.6,2022-10-25T00:00:00.000Z,0.7
2022-10-26T00:00:00.000Z,0.902390149,2022-10-26T00:00:00.000Z,1.711167625,2022-10-26T00:00:00.000Z,0.6,2022-10-26T00:00:00.000Z,0.7
2022-10-27T00:00:00.000Z,0.866606199,2022-10-27T00:00:00.000Z,1.635289988,2022-10-27T00:00:00.000Z,0.6,2022-10-27T00:00:00.000Z,0.7
2022-10-28T00:00:00.000Z,0.893538569,2022-10-28T00:00:00.000Z,1.679479623,2022-10-28T00:00:00.000Z,0.6,2022-10-28T00:00:00.000Z,0.7
2022-10-29T00:00:00.000Z,0.872001013,2022-10-29T00:00:00.000Z,1.63386762,2022-10-29T00:00:00.000Z,0.6,2022-10-29T00:00:00.000Z,0.7
2022-10-30T00:00:00.000Z,0.832352321,2022-10-30T00:00:00.000Z,1.554740301,2022-10-30T00:00:00.000Z,0.6,2022-10-30T00:00:00.000Z,0.7
2022-10-31T00:00:00.000Z,0.822780626,2022-10-31T00:00:00.000Z,1.529768863,2022-10-31T00:00:00.000Z,0.6,2022-10-31T00:00:00.000Z,0.7
2022-11-01T00:00:00.000Z,0.806919459,2022-11-01T00:00:00.000Z,1.490374815,2022-11-01T00:00:00.000Z,0.6,2022-11-01T00:00:00.000Z,0.7
2022-11-02T00:00:00.000Z,0.826582899,2022-11-02T00:00:00.000Z,1.518230185,2022-11-02T00:00:00.000Z,0.6,2022-11-02T00:00:00.000Z,0.7
2022-11-03T00:00:00.000Z,0.883706261,2022-11-03T00:00:00.000Z,1.613267978,2022-11-03T00:00:00.000Z,0.6,2022-11-03T00:00:00.000Z,0.7
2022-11-04T00:00:00.000Z,0.963673035,2022-11-04T00:00:00.000Z,1.750200526,2022-11-04T00:00:00.000Z,0.6,2022-11-04T00:00:00.000Z,0.7
2022-11-05T00:00:00.000Z,0.942539227,2022-11-05T00:00:00.000Z,1.703931964,2022-11-05T00:00:00.000Z,0.6,2022-11-05T00:00:00.000Z,0.7
2022-11-06T00:00:00.000Z,0.881187208,2022-11-06T00:00:00.000Z,1.585273532,2022-11-06T00:00:00.000Z,0.6,2022-11-06T00:00:00.000Z,0.7
2022-11-07T00:00:00.000Z,0.93374225,2022-11-07T00:00:00.000Z,1.673689808,2022-11-07T00:00:00.000Z,0.6,2022-11-07T00:00:00.000Z,0.7
2022-11-08T00:00:00.000Z,0.724180372,2022-11-08T00:00:00.000Z,1.2866169,2022-11-08T00:00:00.000Z,0.6,2022-11-08T00:00:00.000Z,0.7
2022-11-09T00:00:00.000Z,0.520779669,2022-11-09T00:00:00.000Z,0.915273557,2022-11-09T00:00:00.000Z,0.6,2022-11-09T00:00:00.000Z,0.7
2022-11-10T00:00:00.000Z,0.68875912,2022-11-10T00:00:00.000Z,1.198217427,2022-11-10T00:00:00.000Z,0.6,2022-11-10T00:00:00.000Z,0.7
2022-11-11T00:00:00.000Z,0.685186446,2022-11-11T00:00:00.000Z,1.178594245,2022-11-11T00:00:00.000Z,0.6,2022-11-11T00:00:00.000Z,0.7
2022-11-12T00:00:00.000Z,0.639763931,2022-11-12T00:00:00.000Z,1.089213985,2022-11-12T00:00:00.000Z,0.6,2022-11-12T00:00:00.000Z,0.7
2022-11-13T00:00:00.000Z,0.632563924,2022-11-13T00:00:00.000Z,1.065209062,2022-11-13T00:00:00.000Z,0.6,2022-11-13T00:00:00.000Z,0.7
2022-11-14T00:00:00.000Z,0.674208159,2022-11-14T00:00:00.000Z,1.12446174,2022-11-14T00:00:00.000Z,0.6,2022-11-14T00:00:00.000Z,0.7
2022-11-15T00:00:00.000Z,0.725942426,2022-11-15T00:00:00.000Z,1.200514426,2022-11-15T00:00:00.000Z,0.6,2022-11-15T00:00:00.000Z,0.7
2022-11-16T00:00:00.000Z,0.738586827,2022-11-16T00:00:00.000Z,1.212989497,2022-11-16T00:00:00.000Z,0.6,2022-11-16T00:00:00.000Z,0.7
2022-11-17T00:00:00.000Z,0.757380144,2022-11-17T00:00:00.000Z,1.238835731,2022-11-17T00:00:00.000Z,0.6,2022-11-17T00:00:00.000Z,0.7
2022-11-18T00:00:00.000Z,0.750920683,2022-11-18T00:00:00.000Z,1.222971936,2022-11-18T00:00:00.000Z,0.6,2022-11-18T00:00:00.000Z,0.7
2022-11-19T00:00:00.000Z,0.740868232,2022-11-19T00:00:00.000Z,1.198656552,2022-11-19T00:00:00.000Z,0.6,2022-11-19T00:00:00.000Z,0.7
2022-11-20T00:00:00.000Z,0.688517454,2022-11-20T00:00:00.000Z,1.105758835,2022-11-20T00:00:00.000Z,0.6,2022-11-20T00:00:00.000Z,0.7
2022-11-21T00:00:00.000Z,0.696230057,2022-11-21T00:00:00.000Z,1.110238813,2022-11-21T00:00:00.000Z,0.6,2022-11-21T00:00:00.000Z,0.7
2022-11-22T00:00:00.000Z,0.707589336,2022-11-22T00:00:00.000Z,1.120121333,2022-11-22T00:00:00.000Z,0.6,2022-11-22T00:00:00.000Z,0.7
2022-11-23T00:00:00.000Z,0.736359833,2022-11-23T00:00:00.000Z,1.158740356,2022-11-23T00:00:00.000Z,0.6,2022-11-23T00:00:00.000Z,0.7
2022-11-24T00:00:00.000Z,0.725638482,2022-11-24T00:00:00.000Z,1.13711902,2022-11-24T00:00:00.000Z,0.6,2022-11-24T00:00:00.000Z,0.7
2022-11-25T00:00:00.000Z,0.712031636,2022-11-25T00:00:00.000Z,1.111682399,2022-11-25T00:00:00.000Z,0.6,2022-11-25T00:00:00.000Z,0.7
2022-11-26T00:00:00.000Z,0.695114133,2022-11-26T00:00:00.000Z,1.081235872,2022-11-26T00:00:00.000Z,0.6,2022-11-26T00:00:00.000Z,0.7
2022-11-27T00:00:00.000Z,0.696049239,2022-11-27T00:00:00.000Z,1.076527507,2022-11-27T00:00:00.000Z,0.6,2022-11-27T00:00:00.000Z,0.7
2022-11-28T00:00:00.000Z,0.701235662,2022-11-28T00:00:00.000Z,1.079091909,2022-11-28T00:00:00.000Z,0.6,2022-11-28T00:00:00.000Z,0.7
2022-11-29T00:00:00.000Z,0.718985062,2022-11-29T00:00:00.000Z,1.09940399,2022-11-29T00:00:00.000Z,0.6,2022-11-29T00:00:00.000Z,0.7
